"","respondent_id","Year","USBORN","DEGREE","BIRTHYR","GENDER","RACE","HISPANIC","SS048M1","SS048M2","SS048M3","SS044","SS045","SS046","SS047","SS040","SS042","SJ005M1","SJ005M2","SJ005M3","SS003_1","SS004_1","SS008_1","SS005_1","SS006_1","SS007_1","SS003_2","SS004_2","SS008_2","SS005_2","SS006_2","SS007_2","SS003_3","SS004_3","SS008_3","SS005_3","SS006_3","SS007_3","SS003_4","SS004_4","SS008_4","SS005_4","SS006_4","SS007_4","deathexpense_special","foreign","female","age","disabled","lifeins_y","pensionsum_y","socsec_y","suppsec_y","vetbenefits_y","otherpensions_y","socinsur_y","black_nh","white_nh","hisp_allraces","black_hi","white_hi","hisp_other","non_bwh","employed","retired","homemaker","sell_assets","withdraw_money","fam_help","charity_help","did_nothing_special","borrow_money","other","dk_na","rf","inap","deathexpense_sources","degree","deathexpense_usd"
"987","201000_20",2018,1,2,1917,1,1,5,2,NA,NA,3500,NA,NA,NA,1,5,NA,NA,NA,2,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,101,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",3500
"988","202526_20",2018,1,0,1926,2,1,5,3,NA,NA,10000,NA,NA,NA,1,5,NA,NA,NA,2,99998,NA,750,750,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,99998,NA,0,99999996,98,1,0,1,92,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",10000
"989","203173_10",2018,1,3,1921,1,1,5,5,NA,NA,14000,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,97,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",14000
"990","203695_20",2018,1,0,1944,2,2,5,5,NA,NA,999998,2001,4999,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",3500
"991","205996_20",2018,1,1,1929,2,1,5,5,NA,NA,13000,NA,NA,NA,1,5,NA,NA,NA,3,556,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,89,NA,1,0,1,0,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","GED",13000
"992","206187_20",2018,1,2,1924,2,1,5,5,NA,NA,7500,NA,NA,NA,1,5,NA,NA,NA,3,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,94,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",7500
"993","206371_20",2018,1,0,1930,2,1,5,3,NA,NA,5000,NA,NA,NA,5,5,5,NA,NA,2,99998,NA,501,749,NA,2,9999,NA,0,99999996,0,2,9999,NA,301,99999996,NA,2,99998,NA,401,999,NA,1,0,1,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",5000
"994","207880_10",2018,1,4,1923,1,1,5,2,NA,NA,15000,NA,NA,NA,5,5,NA,NA,NA,2,13,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1100,4,NA,NA,NA,1,0,0,95,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",15000
"995","208756_20",2018,1,5,1930,2,1,5,5,NA,NA,0,NA,NA,NA,1,1,5,NA,NA,2,1000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",0
"996","208896_11",2018,5,0,1964,2,7,1,5,NA,NA,6000,NA,NA,NA,5,5,6,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,54,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,"No degree",6000
"997","210320_20",2018,5,0,1930,2,1,5,2,NA,NA,0,NA,NA,NA,1,5,NA,NA,NA,2,900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,88,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,"assets_savings","No degree",0
"998","210349_10",2018,1,2,1928,1,1,5,5,NA,NA,12000,NA,NA,NA,1,5,5,NA,NA,2,650,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",12000
"999","210659_10",2018,5,2,1924,1,1,5,5,NA,NA,1000,NA,NA,NA,5,5,NA,NA,NA,2,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,94,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",1000
"1000","211014_20",2018,1,5,1928,2,2,5,5,NA,NA,14000,NA,NA,NA,1,5,NA,NA,NA,2,900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,90,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",14000
"1001","211092_10",2018,1,2,1925,1,1,5,5,NA,NA,10000,NA,NA,NA,5,5,NA,NA,NA,2,99998,NA,501,99999996,98,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,93,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",10000
"1002","211193_20",2018,1,2,1929,2,1,5,5,NA,NA,13000,NA,NA,NA,1,5,5,NA,NA,3,2300,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,89,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",13000
"1003","211335_10",2018,1,2,1930,2,1,5,5,NA,NA,5000,NA,NA,NA,1,5,5,NA,NA,3,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",5000
"1004","211376_20",2018,1,2,1930,2,1,5,5,NA,NA,12000,NA,NA,NA,1,5,NA,NA,NA,3,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,99998,NA,1001,99999996,NA,0,0,1,88,NA,1,0,1,0,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",12000
"1005","211420_10",2018,1,2,1925,2,1,5,5,NA,NA,2000,NA,NA,NA,1,5,NA,NA,NA,2,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,93,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",2000
"1006","211462_20",2018,1,2,1929,2,1,5,5,NA,NA,8500,NA,NA,NA,1,1,5,NA,NA,3,1200,4,NA,NA,NA,2,1300,4,NA,NA,NA,2,1300,4,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,89,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",8500
"1007","211607_20",2018,1,2,1927,2,1,5,5,NA,NA,999998,0,1999,NA,5,5,NA,NA,NA,3,99998,NA,101,349,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,91,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",999.5
"1008","212207_10",2018,1,2,1930,1,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,2,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1000,4,NA,NA,NA,0,0,0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"1009","212253_10",2018,1,1,1929,1,1,5,5,NA,NA,2000,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,89,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"GED",2000
"1010","212498_10",2018,1,0,1927,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,91,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"No degree",0
"1011","212512_10",2018,1,2,1930,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"1012","212575_11",2018,1,2,1932,2,2,5,5,NA,NA,999998,2001,4999,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"1013","212582_20",2018,1,0,1928,2,1,5,5,NA,NA,9200,NA,NA,NA,5,5,NA,NA,NA,3,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2406,4,NA,NA,NA,0,0,1,90,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"No degree",9200
"1014","212905_10",2018,1,2,1927,1,1,5,5,NA,NA,9000,NA,NA,NA,5,5,NA,NA,NA,2,300,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,91,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",9000
"1015","212964_20",2018,1,5,1956,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,2,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",0
"1016","213058_10",2018,1,2,1930,2,1,5,5,NA,NA,8000,NA,NA,NA,5,1,2,NA,NA,2,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,850,4,NA,NA,NA,0,0,1,88,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",8000
"1017","213087_20",2018,1,4,1928,1,1,5,5,NA,NA,10000,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,133,4,NA,NA,NA,0,0,0,90,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",10000
"1018","213189_20",2018,1,2,1930,2,1,5,5,NA,NA,8500,NA,NA,NA,1,5,5,NA,NA,3,830,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",8500
"1019","500067_10",2018,1,0,1954,2,1,5,5,NA,NA,2000,NA,NA,NA,5,5,NA,NA,NA,2,1650,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,64,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"No degree",2000
"1020","500079_10",2018,1,0,1957,2,1,5,5,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,2,-8,-8,501,99999996,0,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",10000
"1021","500301_10",2018,1,2,1954,2,1,5,5,NA,NA,3000,NA,NA,NA,5,5,7,NA,NA,3,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,64,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3000
"1022","500360_20",2018,1,2,1956,2,1,5,5,NA,NA,0,NA,NA,NA,1,5,5,NA,NA,2,1700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",0
"1023","500413_10",2018,1,0,1951,2,2,5,5,NA,NA,10000,NA,NA,NA,1,5,NA,NA,NA,2,700,4,NA,NA,NA,2,268,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,67,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",10000
"1024","500939_10",2018,1,3,1958,1,2,5,3,4,NA,12000,NA,NA,NA,5,5,5,NA,NA,3,3500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,60,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"family_friend_charity","College (2-year or 4-year)",12000
"1025","501180_20",2018,1,2,1950,2,1,5,5,NA,NA,15000,NA,NA,NA,1,1,5,6,NA,3,710,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,68,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",15000
"1026","501219_20",2018,1,2,1955,2,1,5,5,NA,NA,17000,NA,NA,NA,1,5,5,NA,NA,2,1900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",17000
"1027","501226_20",2018,1,2,1953,2,1,5,5,NA,NA,17000,NA,NA,NA,1,5,5,NA,NA,3,2200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,65,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",17000
"1028","501231_10",2018,1,4,1951,1,1,5,1,NA,NA,999998,2001,4999,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,67,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",3500
"1029","501375_20",2018,1,2,1955,2,1,5,5,NA,NA,800,NA,NA,NA,5,5,NA,NA,NA,3,716,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,2550,4,NA,NA,NA,0,0,1,63,NA,0,0,1,0,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",800
"1030","501401_10",2018,1,2,1954,2,1,5,5,NA,NA,5000,NA,NA,NA,5,5,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,64,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",5000
"1031","501466_10",2018,1,2,1951,2,1,5,5,NA,NA,999998,0,1999,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",999.5
"1032","501490_10",2018,1,2,1953,1,1,5,5,NA,NA,5000,NA,NA,NA,1,5,5,NA,NA,2,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",5000
"1033","501530_20",2018,1,4,1950,2,1,5,3,NA,NA,24000,NA,NA,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,3200,4,NA,NA,NA,1,0,1,68,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","College (2-year or 4-year)",24000
"1034","501614_10",2018,1,2,1953,1,1,5,5,NA,NA,6000,NA,NA,NA,9,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,65,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",6000
"1035","501629_10",2018,1,0,1948,1,1,5,5,NA,NA,12000,NA,NA,NA,1,5,NA,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,70,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",12000
"1036","501635_20",2018,1,2,1955,2,7,5,1,NA,NA,1100,NA,NA,NA,5,5,4,NA,NA,3,522,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,1,63,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",1100
"1037","501659_10",2018,1,2,1954,2,1,5,5,NA,NA,2800,NA,NA,NA,1,5,4,NA,NA,2,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,64,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",2800
"1038","501775_10",2018,1,5,1948,1,2,5,5,NA,NA,12000,NA,NA,NA,1,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,70,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",12000
"1039","501856_10",2018,1,0,1951,2,1,5,1,NA,NA,30000,NA,NA,NA,1,5,5,NA,NA,2,4800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"assets_savings","No degree",30000
"1040","501872_10",2018,1,2,1953,2,2,5,5,NA,NA,10000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",10000
"1041","501889_10",2018,1,4,1953,2,1,5,5,NA,NA,7000,NA,NA,NA,1,5,NA,NA,NA,3,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,65,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",7000
"1042","501906_11",2018,1,2,1969,2,1,5,5,NA,NA,11000,NA,NA,NA,1,5,NA,NA,NA,2,1400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,347,4,NA,NA,NA,0,0,1,49,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",11000
"1043","501944_20",2018,1,2,1950,1,2,5,4,3,NA,10000,NA,NA,NA,5,5,4,NA,NA,2,325,4,NA,NA,NA,2,325,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"family_friend_charity","High school diploma",10000
"1044","502226_20",2018,1,2,1953,2,1,5,5,NA,NA,20000,NA,NA,NA,1,5,5,NA,NA,2,1080,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",20000
"1045","502280_11",2018,1,3,1957,1,2,5,3,NA,NA,14253,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,61,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","College (2-year or 4-year)",14253
"1046","502607_20",2018,5,2,1948,1,7,5,3,NA,NA,3000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","High school diploma",3000
"1047","502677_10",2018,1,3,1948,2,1,5,5,NA,NA,7000,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,70,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",7000
"1048","502699_10",2018,1,2,1955,2,2,5,4,NA,NA,150,NA,NA,NA,5,5,5,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,63,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"family_friend_charity","High school diploma",150
"1049","520254_11",2018,1,2,1966,2,1,5,2,NA,NA,10000,NA,NA,NA,5,1,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,1,52,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",10000
"1050","520650_11",2018,5,2,1965,2,7,5,3,NA,NA,25000,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","High school diploma",25000
"1051","520946_10",2018,5,0,1957,2,1,2,5,NA,NA,999998,0,1999,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,61,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",999.5
